config	seed	checkpoint	blimp_task	accuracy	hidden_size	layers	config_short	num_params
layers_2_hs_768_heads_12_cl_256	13	5	control_raising	0.7174105170128149	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	determiner_noun_agreement	0.9168655529037391	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	ellipsis	0.6991916859122402	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	filler_gap	0.7033924680983504	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	irregular_forms	0.9363867684478372	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	island_effects	0.5366218236173393	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	npi_licensing	0.5696932887944124	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	quantifiers	0.7076249356002061	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	subject_verb_agreement	0.7859078590785907	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	hypernym	0.4569767441860465	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	qa_congruence_easy	0.609375	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	qa_congruence_tricky	0.42424242424242425	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	subject_aux_inversion	0.7999512076116125	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	13	5	turn_taking	0.7321428571428571	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	anaphor_agreement	0.9723926380368099	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	argument_structure	0.7698836081474297	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	binding	0.724102107450282	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	control_raising	0.7176314626601856	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	determiner_noun_agreement	0.9281357730045081	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	ellipsis	0.6922632794457275	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	filler_gap	0.688608776844071	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	irregular_forms	0.9017811704834605	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	island_effects	0.507473841554559	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	npi_licensing	0.6223808077740662	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	quantifiers	0.6749098402885111	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	subject_verb_agreement	0.802710027100271	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	hypernym	0.4848837209302326	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	qa_congruence_easy	0.59375	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	qa_congruence_tricky	0.40606060606060607	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	subject_aux_inversion	0.8067821419858502	768	2	2*768	14177280
layers_2_hs_768_heads_12_cl_256	0	5	turn_taking	0.6857142857142857	768	2	2*768	14177280
layers_2_hs_1536_heads_12_cl_256	13	5	anaphor_agreement	0.9662576687116564	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	argument_structure	0.7693986420950534	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	binding	0.7377560106856634	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	control_raising	0.7333186036235086	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	determiner_noun_agreement	0.9215062317687616	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	ellipsis	0.7055427251732102	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	filler_gap	0.7141300964830377	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	irregular_forms	0.9348600508905852	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	island_effects	0.6057548579970105	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	npi_licensing	0.6401457637412694	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	quantifiers	0.6749098402885111	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	subject_verb_agreement	0.798193315266486	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	hypernym	0.48604651162790696	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	qa_congruence_easy	0.65625	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	qa_congruence_tricky	0.42424242424242425	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	subject_aux_inversion	0.8709441327152964	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	13	5	turn_taking	0.7142857142857143	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	anaphor_agreement	0.9795501022494888	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	argument_structure	0.7777643064985451	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	binding	0.6821015138023152	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	control_raising	0.7288996906760937	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	determiner_noun_agreement	0.9310527711482366	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	ellipsis	0.73094688221709	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	filler_gap	0.7217553688141923	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	irregular_forms	0.9216284987277353	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	island_effects	0.5384902840059791	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	npi_licensing	0.6178256908593988	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	quantifiers	0.744719216898506	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	subject_verb_agreement	0.8202348690153568	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	hypernym	0.47325581395348837	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	qa_congruence_easy	0.65625	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	qa_congruence_tricky	0.4	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	subject_aux_inversion	0.843620395218346	1536	2	2*1536	59025408
layers_2_hs_1536_heads_12_cl_256	0	5	turn_taking	0.7142857142857143	1536	2	2*1536	59025408
layers_4_hs_192_heads_12_cl_256	0	5	anaphor_agreement	0.950920245398773	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	argument_structure	0.7560620756547042	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	binding	0.7002077767883645	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	control_raising	0.6992929739284136	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	determiner_noun_agreement	0.9010872447626624	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	ellipsis	0.674364896073903	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	filler_gap	0.6814503579209461	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	irregular_forms	0.9287531806615776	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	island_effects	0.5213004484304933	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	npi_licensing	0.5326450045551169	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	quantifiers	0.7364760432766615	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	subject_verb_agreement	0.7519421860885276	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	hypernym	0.4720930232558139	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	qa_congruence_easy	0.59375	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	qa_congruence_tricky	0.2727272727272727	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	subject_aux_inversion	0.8431324713344718	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	0	5	turn_taking	0.6535714285714286	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	anaphor_agreement	0.9601226993865031	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	argument_structure	0.760184287099903	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	binding	0.7450281982784209	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	control_raising	0.6851524524966858	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	determiner_noun_agreement	0.8994961548660833	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	ellipsis	0.6524249422632794	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	filler_gap	0.6693121693121693	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	irregular_forms	0.9185750636132316	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	island_effects	0.5945440956651719	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	npi_licensing	0.6346796234436684	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	quantifiers	0.720504894384338	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	subject_verb_agreement	0.7398373983739838	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	hypernym	0.49883720930232556	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	qa_congruence_easy	0.5625	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	qa_congruence_tricky	0.3878787878787879	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	subject_aux_inversion	0.8380092705537936	192	4	4*192	2074752
layers_4_hs_192_heads_12_cl_256	13	5	turn_taking	0.6357142857142857	192	4	4*192	2074752
layers_4_hs_384_heads_12_cl_256	13	5	anaphor_agreement	0.9703476482617587	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	argument_structure	0.7755819592628516	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	binding	0.7497773820124666	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	control_raising	0.7057003977021653	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	determiner_noun_agreement	0.9314505436223813	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	ellipsis	0.7020785219399538	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	filler_gap	0.7038593215063803	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	irregular_forms	0.8941475826972011	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	island_effects	0.5855754857997011	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	npi_licensing	0.6501670209535378	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	quantifiers	0.7416280267903143	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	subject_verb_agreement	0.8308943089430895	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	hypernym	0.48023255813953486	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	qa_congruence_easy	0.609375	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	qa_congruence_tricky	0.3575757575757576	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	subject_aux_inversion	0.7928763112954379	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	13	5	turn_taking	0.6964285714285714	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	anaphor_agreement	0.9703476482617587	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	argument_structure	0.7763094083414162	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	binding	0.7347877708518848	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	control_raising	0.7034909412284578	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	determiner_noun_agreement	0.9346327234155396	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	ellipsis	0.6778290993071594	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	filler_gap	0.7150638032990975	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	irregular_forms	0.9241730279898219	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	island_effects	0.6068759342301944	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	npi_licensing	0.653507440024294	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	quantifiers	0.7527047913446677	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	subject_verb_agreement	0.8323396567299006	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	hypernym	0.48255813953488375	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	qa_congruence_easy	0.671875	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	qa_congruence_tricky	0.46060606060606063	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	subject_aux_inversion	0.8406928519151012	384	4	4*384	7688448
layers_4_hs_384_heads_12_cl_256	0	5	turn_taking	0.7214285714285714	384	4	4*384	7688448
layers_4_hs_768_heads_12_cl_256	13	5	anaphor_agreement	0.9713701431492843	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	argument_structure	0.7868574199806013	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	binding	0.7310774710596616	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	control_raising	0.7324348210340257	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	determiner_noun_agreement	0.9233625033147707	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	ellipsis	0.7413394919168591	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	filler_gap	0.7282913165266106	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	irregular_forms	0.9043256997455471	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	island_effects	0.6266816143497758	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	npi_licensing	0.6761311873671424	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	quantifiers	0.67284904688305	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	subject_verb_agreement	0.844263775971093	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	hypernym	0.49767441860465117	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	qa_congruence_easy	0.609375	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	qa_congruence_tricky	0.45454545454545453	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	subject_aux_inversion	0.8262990973408149	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	13	5	turn_taking	0.7285714285714285	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	anaphor_agreement	0.9759713701431493	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	argument_structure	0.790615906886518	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	binding	0.740724250519442	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	control_raising	0.7271321254971277	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	determiner_noun_agreement	0.939538583929992	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	ellipsis	0.7627020785219399	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	filler_gap	0.7315592903828197	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	irregular_forms	0.9114503816793893	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	island_effects	0.6341554559043349	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	npi_licensing	0.6556331612511388	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	quantifiers	0.7478104070066975	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	subject_verb_agreement	0.8552845528455284	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	hypernym	0.5023255813953489	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	qa_congruence_easy	0.734375	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	qa_congruence_tricky	0.43636363636363634	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	subject_aux_inversion	0.7706757745791657	768	4	4*768	28353024
layers_4_hs_768_heads_12_cl_256	0	5	turn_taking	0.6928571428571428	768	4	4*768	28353024
layers_4_hs_1536_heads_12_cl_256	13	5	anaphor_agreement	0.9846625766871165	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	argument_structure	0.7854025218234724	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	binding	0.7258830513505491	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	control_raising	0.7284577993813521	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	determiner_noun_agreement	0.9351630867143994	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	ellipsis	0.812933025404157	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	filler_gap	0.7450980392156863	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	irregular_forms	0.8926208651399491	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	island_effects	0.6431240657698056	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	npi_licensing	0.716671727907683	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	quantifiers	0.7743431221020093	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	subject_verb_agreement	0.8693766937669377	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	hypernym	0.49534883720930234	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	qa_congruence_easy	0.703125	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	qa_congruence_tricky	0.46060606060606063	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	subject_aux_inversion	0.7926323493535009	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	13	5	turn_taking	0.7214285714285714	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	anaphor_agreement	0.9831288343558282	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	argument_structure	0.7977691561590688	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	binding	0.7238052834669041	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	control_raising	0.7392841361025188	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	determiner_noun_agreement	0.9463007159904535	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	ellipsis	0.7488452655889145	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	filler_gap	0.7480547774665421	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	irregular_forms	0.9017811704834605	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	island_effects	0.6618086696562033	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	npi_licensing	0.7160643789857273	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	quantifiers	0.7073673364245234	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	subject_verb_agreement	0.8634146341463415	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	hypernym	0.4697674418604651	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	qa_congruence_easy	0.71875	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	qa_congruence_tricky	0.4666666666666667	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	subject_aux_inversion	0.8463039765796536	1536	4	4*1536	115688448
layers_4_hs_1536_heads_12_cl_256	0	5	turn_taking	0.7857142857142857	1536	4	4*1536	115688448
layers_8_hs_192_heads_12_cl_256	13	5	anaphor_agreement	0.9412065439672802	192	8	8*192	3854208
layers_8_hs_192_heads_12_cl_256	13	5	argument_structure	0.7681862269641125	192	8	8*192	3854208
layers_8_hs_192_heads_12_cl_256	13	5	binding	0.7248441674087266	192	8	8*192	3854208
layers_8_hs_192_heads_12_cl_256	13	5	control_raising	0.7238179407865665	192	8	8*192	3854208
